Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-12-15 00:00:00-05:00,173.4299927,173.9799957,173.0599976,173.9400024,6840500,0,0,0
2020-12-16 00:00:00-05:00,174.1300049,175.0200043,173.0200043,174.8999939,8174700,0,0,0
2020-12-17 00:00:00-05:00,177.1499939,177.8699951,176.5800018,176.7400055,9475800,0,0,0
2020-12-18 00:00:00-05:00,176.6499939,176.9799957,176.1000061,176.4400024,6789900,0,0,0
2020-12-21 00:00:00-05:00,176.2899933,176.9400024,175.7599945,175.8800049,8168900,0,0,0
2020-12-22 00:00:00-05:00,176.1999969,176.3399963,174.3399963,174.4900055,9442400,0,0,0
2020-12-23 00:00:00-05:00,175.1000061,176.2100067,175.0599976,175.6499939,6542800,0,0,0
2020-12-24 00:00:00-05:00,175.5500031,176.3699951,175.5099945,176.3500061,3695400,0,0,0
2020-12-28 00:00:00-05:00,177.2599945,177.9100037,175.6300049,175.7100067,7778700,0,0,0
2020-12-29 00:00:00-05:00,176.25,176.9700012,175.5700073,176.3500061,5983700,0,0,0
2020-12-30 00:00:00-05:00,176.4400024,177.7200012,176.4400024,177.6999969,5914000,0,0,0
2020-12-31 00:00:00-05:00,178.0700073,178.3999939,177.3200073,178.3600006,7540800,0,0,0
2021-01-04 00:00:00-05:00,181.9700012,182.3999939,180.9600067,182.3300018,14331400,0,0,0
2021-01-05 00:00:00-05:00,182.8699951,183.2100067,181.8200073,182.8699951,12718800,0,0,0
2021-01-06 00:00:00-05:00,181.4900055,181.5800018,178.2400055,179.8999939,18453500,0,0,0
2021-01-07 00:00:00-05:00,179.6900024,179.9199982,178.8399963,179.4799957,7110200,0,0,0
2021-01-08 00:00:00-05:00,176.8300018,176.9900055,171.4799957,173.3399963,24399900,0,0,0
2021-01-11 00:00:00-05:00,172.1399994,173.6799927,172.0299988,173,8571400,0,0,0
2021-01-12 00:00:00-05:00,173.1300049,174.1799927,172.3200073,174.1199951,9798500,0,0,0
2021-01-13 00:00:00-05:00,173.6799927,174.4600067,173.0500031,173.3699951,14110300,0,0,0
2021-01-14 00:00:00-05:00,173.4400024,174.2200012,172.6600037,173.2799988,13522700,0,0,0
2021-01-15 00:00:00-05:00,172.8399963,173.0700073,170.9799957,171.1300049,16172500,0,0,0
2021-01-19 00:00:00-05:00,172.7100067,172.8500061,171.9199982,172.5800018,7485700,0,0,0
2021-01-20 00:00:00-05:00,174.3699951,175.4700012,173.8200073,175.3899994,9456000,0,0,0
2021-01-21 00:00:00-05:00,175.1100006,175.5099945,174.5099945,175.2799988,7246800,0,0,0
2021-01-22 00:00:00-05:00,172.8899994,174.2899933,172.3500061,173.8999939,7269600,0,0,0
2021-01-25 00:00:00-05:00,174.8200073,174.9600067,173.1900024,174.0500031,5936800,0,0,0
2021-01-26 00:00:00-05:00,173.9799957,174.2599945,173.4199982,173.6199951,4685600,0,0,0
2021-01-27 00:00:00-05:00,172.9299927,173.5200043,171.6600037,172.5200043,9036500,0,0,0
2021-01-28 00:00:00-05:00,174.2799988,174.7299957,172.0399933,172.6799927,9392400,0,0,0
2021-01-29 00:00:00-05:00,174.8699951,175.1600037,172.6100006,172.6100006,11252800,0,0,0
2021-02-01 00:00:00-05:00,175.0200043,175.2599945,174.0599976,174.2299957,9105500,0,0,0
2021-02-02 00:00:00-05:00,172.4900055,172.5299988,171.5099945,172.1100006,7221700,0,0,0
2021-02-03 00:00:00-05:00,172.3600006,172.5899963,171.5,171.8500061,4658100,0,0,0
2021-02-04 00:00:00-05:00,168.2899933,168.3999939,167.3399963,168.1499939,13736600,0,0,0
2021-02-05 00:00:00-05:00,168.9900055,170.1799927,168.6699982,169.8099976,6538500,0,0,0
2021-02-08 00:00:00-05:00,171.9799957,172.3999939,171.4900055,171.5200043,6887500,0,0,0
2021-02-09 00:00:00-05:00,172.5700073,173.0299988,171.75,172.0800018,5131800,0,0,0
2021-02-10 00:00:00-05:00,173.1499939,173.2200012,172.0099945,172.7100067,6112800,0,0,0
2021-02-11 00:00:00-05:00,172.6999969,172.8699951,170.7100067,171.2100067,5994500,0,0,0
2021-02-12 00:00:00-05:00,170.2899933,171.6499939,169.8800049,170.6900024,6018900,0,0,0
2021-02-16 00:00:00-05:00,168.1399994,170.0700073,167.7299957,168.2400055,14761100,0,0,0
2021-02-17 00:00:00-05:00,166.9199982,167.3399963,165.8500061,166.3300018,11400700,0,0,0
2021-02-18 00:00:00-05:00,166.9799957,167.3000031,165.7299957,166.3200073,7498200,0,0,0
2021-02-19 00:00:00-05:00,166.7599945,167.9400024,166.6000061,167.0099945,8273500,0,0,0
2021-02-22 00:00:00-05:00,168.5399933,169.8899994,168.3000031,169.5099945,10072000,0,0,0
2021-02-23 00:00:00-05:00,169.4799957,169.7400055,168.2799988,169.1199951,8616800,0,0,0
2021-02-24 00:00:00-05:00,167.6499939,169.1399994,167.1499939,169,8890600,0,0,0
2021-02-25 00:00:00-05:00,166.9199982,167.6600037,165.4499969,165.8200073,16359400,0,0,0
2021-02-26 00:00:00-05:00,165,165.1000061,160.9499969,161.8099976,23730400,0,0,0
2021-03-01 00:00:00-05:00,163.0299988,163.3500061,161.1600037,161.5299988,13828300,0,0,0
2021-03-02 00:00:00-05:00,161.9299927,162.9299927,161.2200012,162.4100037,11424600,0,0,0
2021-03-03 00:00:00-05:00,160.6100006,161.6900024,159.4900055,160.6199951,13059900,0,0,0
2021-03-04 00:00:00-05:00,160.6000061,161.4600067,158.4299927,159.0399933,13870100,0,0,0
2021-03-05 00:00:00-05:00,159.6600037,159.8200073,158.5500031,159.1399994,12821600,0,0,0
2021-03-08 00:00:00-05:00,158.5800018,158.7400055,157.1300049,157.4900055,12134900,0,0,0
2021-03-09 00:00:00-05:00,160.75,161.25,160.4199982,160.8399963,10382600,0,0,0
2021-03-10 00:00:00-05:00,161.0599976,161.7799988,160.6600037,161.6600037,7962000,0,0,0
2021-03-11 00:00:00-05:00,161.4700012,161.9799957,161.1199951,161.5200043,6749200,0,0,0
2021-03-12 00:00:00-05:00,159.5399933,161.6900024,159.3500061,161.4900055,8608500,0,0,0
2021-03-15 00:00:00-04:00,162.3099976,162.5500031,161.4299927,162.1999969,8104500,0,0,0
2021-03-16 00:00:00-04:00,162.3600006,163.1999969,161.8099976,162.3500061,7547400,0,0,0
2021-03-17 00:00:00-04:00,162.2700043,164.1499939,161.4799957,163.5099945,12626700,0,0,0
2021-03-18 00:00:00-04:00,161.1499939,162.8200073,161.1100006,162.5599976,8711100,0,0,0
2021-03-19 00:00:00-04:00,162.5599976,163.4299927,162.4299927,163.2400055,6868900,0,0,0
2021-03-22 00:00:00-04:00,162.2700043,163.1300049,162.1600037,163,5240000,0,0,0
2021-03-23 00:00:00-04:00,162.4499969,162.4900055,161.5899963,161.8099976,6048300,0,0,0
2021-03-24 00:00:00-04:00,162.2100067,162.8899994,161.9400024,162.3699951,6183700,0,0,0
2021-03-25 00:00:00-04:00,163.0599976,163.5800018,161.3200073,161.7799988,8398600,0,0,0
2021-03-26 00:00:00-04:00,161.7100067,162.7299957,161.6499939,162.2400055,6153900,0,0,0
2021-03-29 00:00:00-04:00,161.4600067,161.5200043,159.8300018,160.3099976,8409300,0,0,0
2021-03-30 00:00:00-04:00,157.9400024,158.1999969,157.5500031,157.5700073,8353200,0,0,0
2021-03-31 00:00:00-04:00,158.0599976,160.6799927,158.0500031,159.9600067,10623800,0,0,0
2021-04-01 00:00:00-04:00,161.5599976,162.1100006,161.2799988,161.9799957,7105200,0,0,0
2021-04-05 00:00:00-04:00,161.5200043,162.3999939,161.3600006,161.9199982,6163800,0,0,0
2021-04-06 00:00:00-04:00,162.7899933,163.5299988,162.75,163.2200012,6761200,0,0,0
2021-04-07 00:00:00-04:00,162.8200073,163.3099976,162.5,162.7599945,5436000,0,0,0
2021-04-08 00:00:00-04:00,164.1699982,164.7700043,164.1399994,164.5099945,6574500,0,0,0
2021-04-09 00:00:00-04:00,162.75,163.6600037,162.4799957,163.2700043,6657900,0,0,0
2021-04-12 00:00:00-04:00,162.7299957,162.8000031,161.8099976,162.2799988,4896700,0,0,0
2021-04-13 00:00:00-04:00,163.1799927,163.8500061,163.0299988,163.4299927,6995900,0,0,0
2021-04-14 00:00:00-04:00,162.7700043,163.0500031,162.3000031,162.7200012,6312300,0,0,0
2021-04-15 00:00:00-04:00,164.0700073,165.7899933,164.0299988,165.3500061,8250600,0,0,0
2021-04-16 00:00:00-04:00,166.2400055,166.8099976,165.9400024,166.3500061,10057600,0,0,0
2021-04-19 00:00:00-04:00,165.9100037,166.4400024,165.7200012,165.8899994,5721700,0,0,0
2021-04-20 00:00:00-04:00,165.6499939,166.8099976,165.6199951,166.4799957,6532000,0,0,0
2021-04-21 00:00:00-04:00,167.1799927,168.3899994,167.1499939,168.1300049,8380200,0,0,0
2021-04-22 00:00:00-04:00,167.1100006,167.5299988,166.4900055,167.0399933,7680100,0,0,0
2021-04-23 00:00:00-04:00,167.3699951,167.5299988,165.7799988,166.3999939,7106400,0,0,0
2021-04-26 00:00:00-04:00,166.6300049,166.8699951,166.0500031,166.8399963,4786600,0,0,0
2021-04-27 00:00:00-04:00,166.9199982,167.1499939,166.2799988,166.4199982,5363500,0,0,0
2021-04-28 00:00:00-04:00,165.75,166.9600067,165.4900055,166.9100037,6932200,0,0,0
2021-04-29 00:00:00-04:00,165.5800018,166.2599945,164.4700012,166.2200012,9067600,0,0,0
2021-04-30 00:00:00-04:00,165.8600006,166,165.2400055,165.6600037,6248700,0,0,0
2021-05-03 00:00:00-04:00,167.6100006,168.4299927,167.4100037,167.8099976,9014700,0,0,0
2021-05-04 00:00:00-04:00,167.6900024,168.5500031,165.5,166.5800018,10267400,0,0,0
2021-05-05 00:00:00-04:00,166.6300049,167.3099976,166.6100006,167.2700043,5950000,0,0,0
2021-05-06 00:00:00-04:00,167.9499969,170.2899933,167.9199982,170.0599976,13574100,0,0,0
2021-05-07 00:00:00-04:00,171.5299988,172.5500031,171,171.5899963,14748600,0,0,0
2021-05-10 00:00:00-04:00,172.7400055,172.8399963,171.7799988,172.1100006,8276600,0,0,0
2021-05-11 00:00:00-04:00,170.5599976,172.1699982,170.2700043,172.1399994,8348200,0,0,0
2021-05-12 00:00:00-04:00,171.4299927,171.8399963,170.3500061,170.4299927,12666300,0,0,0
2021-05-13 00:00:00-04:00,170.3500061,171.2700043,170.2299957,171.1300049,8078300,0,0,0
2021-05-14 00:00:00-04:00,172.0500031,172.6999969,171.8200073,172.6900024,9686800,0,0,0
2021-05-17 00:00:00-04:00,173.3000031,175,173.2799988,174.6999969,11956800,0,0,0
2021-05-18 00:00:00-04:00,175.1799927,175.2100067,174.4600067,175.0399933,7294000,0,0,0
2021-05-19 00:00:00-04:00,175.1399994,177,174.3500061,175.1600037,20741100,0,0,0
2021-05-20 00:00:00-04:00,175.3200073,176.4600067,175.1100006,175.9600067,9802800,0,0,0
2021-05-21 00:00:00-04:00,176.5800018,176.8600006,175.1499939,176.0399933,7677200,0,0,0
2021-05-24 00:00:00-04:00,176.1499939,176.5899963,175.8699951,176.3500061,5557300,0,0,0
2021-05-25 00:00:00-04:00,176.1499939,177.9499969,176.0399933,177.9499969,8986900,0,0,0
2021-05-26 00:00:00-04:00,178.3699951,178.6100006,177.0399933,177.6399994,8495400,0,0,0
2021-05-27 00:00:00-04:00,177.3899994,177.8200073,176.8099976,177.7100067,7993000,0,0,0
2021-05-28 00:00:00-04:00,177.4600067,178.4299927,177.2400055,178.3800049,9967000,0,0,0
2021-06-01 00:00:00-04:00,178.7599945,178.8500061,177.1900024,177.8999939,9143300,0,0,0
2021-06-02 00:00:00-04:00,178.3399963,178.7799988,177.9700012,178.7700043,6613100,0,0,0
2021-06-03 00:00:00-04:00,175.8300018,175.8300018,174.6600037,175.2700043,10153900,0,0,0
2021-06-04 00:00:00-04:00,176.6499939,177.5700073,176.6100006,177.1600037,8375300,0,0,0
2021-06-07 00:00:00-04:00,176.9600067,177.8999939,176.6300049,177.8699951,7709100,0,0,0
2021-06-08 00:00:00-04:00,177.2299957,177.5399933,176.3699951,177.3200073,5905800,0,0,0
2021-06-09 00:00:00-04:00,177.3800049,177.8000031,176.7799988,176.9799957,6346100,0,0,0
2021-06-10 00:00:00-04:00,176.6999969,177.8500061,176.4799957,177.7400055,9896600,0,0,0
2021-06-11 00:00:00-04:00,176.3300018,176.5700073,175.4799957,175.7400055,7836900,0,0,0
2021-06-14 00:00:00-04:00,173.1600037,175.0599976,172.9499969,174.7100067,7733600,0,0,0
2021-06-15 00:00:00-04:00,174.7799988,174.9199982,173.3399963,174.0500031,7550200,0,0,0
2021-06-16 00:00:00-04:00,173.9100037,174.4700012,171.0299988,171.1100006,16919700,0,0,0
2021-06-17 00:00:00-04:00,167.0200043,167.6199951,165.4400024,165.8500061,27232200,0,0,0
2021-06-18 00:00:00-04:00,166.1399994,166.7200012,164.8699951,164.9299927,15744300,0,0,0
2021-06-21 00:00:00-04:00,166.5200043,167.2200012,166,166.9499969,8371000,0,0,0
2021-06-22 00:00:00-04:00,166.3500061,166.9199982,166.0099945,166.25,7223900,0,0,0
2021-06-23 00:00:00-04:00,166.9700012,168.0299988,165.9700012,166.1399994,8474300,0,0,0
2021-06-24 00:00:00-04:00,167,167.2299957,166.0099945,166.0399933,6903400,0,0,0
2021-06-25 00:00:00-04:00,167.4499969,167.5299988,166.2899933,166.5899963,7473700,0,0,0
2021-06-28 00:00:00-04:00,166.6799927,166.9100037,166.3600006,166.5800018,6508900,0,0,0
2021-06-29 00:00:00-04:00,164.3399963,165.2799988,164.0099945,164.8300018,7451400,0,0,0
2021-06-30 00:00:00-04:00,164.5700073,166.1000061,164.2899933,165.6300049,7955800,0,0,0
2021-07-01 00:00:00-04:00,166.6499939,166.8800049,165.5,166.1999969,7430500,0,0,0
2021-07-02 00:00:00-04:00,167.3500061,167.7200012,166.3999939,167.2899933,7873600,0,0,0
2021-07-06 00:00:00-04:00,169.2700043,169.6499939,167.5399933,168.1199951,7932100,0,0,0
2021-07-07 00:00:00-04:00,168.7200012,169.2299957,168.1900024,168.7599945,7108900,0,0,0
2021-07-08 00:00:00-04:00,169.8200073,169.8600006,167.9100037,168.6499939,7244300,0,0,0
2021-07-09 00:00:00-04:00,168.8399963,169.6199951,168.6600037,169.2100067,4997400,0,0,0
2021-07-12 00:00:00-04:00,168.6999969,169.1600037,167.6399994,169,7315400,0,0,0
2021-07-13 00:00:00-04:00,169.5099945,169.8999939,168.9299927,169.2200012,7040300,0,0,0
2021-07-14 00:00:00-04:00,170.9100037,171.0399933,170.2799988,171.0399933,8830300,0,0,0
2021-07-15 00:00:00-04:00,170.8899994,171.3000031,170.3399963,171.0700073,6520100,0,0,0
2021-07-16 00:00:00-04:00,170.6499939,170.9499969,169.2799988,169.4100037,9460300,0,0,0
2021-07-19 00:00:00-04:00,169.5099945,169.9100037,168.8899994,169.6100006,6707400,0,0,0
2021-07-20 00:00:00-04:00,170.5099945,170.8000031,168.9199982,169.3899994,6540100,0,0,0
2021-07-21 00:00:00-04:00,168.3300018,169,168.1399994,168.7599945,4622600,0,0,0
2021-07-22 00:00:00-04:00,168.4900055,169.1900024,168.0599976,169.0899963,4793600,0,0,0
2021-07-23 00:00:00-04:00,168.5,168.8800049,167.9499969,168.5599976,5831500,0,0,0
2021-07-26 00:00:00-04:00,168.5800018,168.8600006,168.0800018,168.1600037,5229800,0,0,0
2021-07-27 00:00:00-04:00,168.7299957,168.9100037,167.9299927,168.4400024,6300200,0,0,0
2021-07-28 00:00:00-04:00,168.2599945,169.3800049,167.7200012,169.2899933,7905800,0,0,0
2021-07-29 00:00:00-04:00,170.6999969,171.5200043,170.6699982,171.1699982,8119600,0,0,0
2021-07-30 00:00:00-04:00,170.7200012,170.9900055,169.3800049,169.8200073,7391700,0,0,0
2021-08-02 00:00:00-04:00,169.3000031,170.25,169.1000061,169.6100006,10783200,0,0,0
2021-08-03 00:00:00-04:00,169.4199982,169.8300018,169.2100067,169.4900055,5402300,0,0,0
2021-08-04 00:00:00-04:00,171.2799988,171.3999939,168.9900055,169.5299988,9796300,0,0,0
2021-08-05 00:00:00-04:00,169.3699951,169.4400024,168.1999969,168.8600006,8015000,0,0,0
2021-08-06 00:00:00-04:00,165.8399963,165.9299927,164.5500031,164.6399994,13547600,0,0,0
2021-08-09 00:00:00-04:00,163.0099945,163.2899933,161.2599945,161.7200012,11547000,0,0,0
2021-08-10 00:00:00-04:00,161.3899994,162.1100006,160.6799927,161.7700043,6870800,0,0,0
2021-08-11 00:00:00-04:00,163.1499939,164.1699982,162.6799927,164,7382400,0,0,0
2021-08-12 00:00:00-04:00,163.6499939,164.1000061,162.9299927,164.0399933,5211700,0,0,0
2021-08-13 00:00:00-04:00,165.0200043,166.4600067,164.8899994,166.3899994,7466900,0,0,0
2021-08-16 00:00:00-04:00,166.7299957,167.3899994,166.5899963,167.2200012,7776500,0,0,0
2021-08-17 00:00:00-04:00,167.2899933,167.7299957,166.5599976,166.9700012,7107000,0,0,0
2021-08-18 00:00:00-04:00,167.2400055,167.5099945,166.2599945,167.1000061,7697900,0,0,0
2021-08-19 00:00:00-04:00,167.2400055,167.2899933,166.1600037,166.6100006,6934300,0,0,0
2021-08-20 00:00:00-04:00,166.8000031,167.1399994,166.3600006,166.6999969,7154000,0,0,0
2021-08-23 00:00:00-04:00,168.8200073,168.9100037,167.9600067,168.7299957,8190500,0,0,0
2021-08-24 00:00:00-04:00,169.0399933,169.2700043,168.5200043,168.6499939,4519200,0,0,0
2021-08-25 00:00:00-04:00,167.8800049,167.9199982,166.7400055,167.4799957,5588800,0,0,0
2021-08-26 00:00:00-04:00,167.2100067,168.2100067,166.8300018,167.6699982,4371900,0,0,0
2021-08-27 00:00:00-04:00,167.5800018,170.1900024,166.8699951,170.1900024,10036400,0,0,0
2021-08-30 00:00:00-04:00,169.6600037,169.8399963,169.0899963,169.3500061,3768600,0,0,0
2021-08-31 00:00:00-04:00,169.2299957,169.9199982,168.75,169.6900024,6336000,0,0,0
2021-09-01 00:00:00-04:00,169.9400024,170,169.1600037,169.6999969,4764900,0,0,0
2021-09-02 00:00:00-04:00,169.5,169.6300049,168.8200073,169.25,4599800,0,0,0
2021-09-03 00:00:00-04:00,170.5899963,171.5500031,170.1499939,171.0599976,8353300,0,0,0
2021-09-07 00:00:00-04:00,169.5599976,169.7799988,167.6300049,167.7100067,10004600,0,0,0
2021-09-08 00:00:00-04:00,168.0200043,168.0800018,166.6999969,167.2899933,6576000,0,0,0
2021-09-09 00:00:00-04:00,168.1699982,168.2799988,166.8300018,168.0299988,6641400,0,0,0
2021-09-10 00:00:00-04:00,167.8099976,168.0800018,167.1499939,167.1799927,7426300,0,0,0
2021-09-13 00:00:00-04:00,167.4499969,168.2200012,167.3999939,167.7400055,5474300,0,0,0
2021-09-14 00:00:00-04:00,168.2200012,169.1600037,167.4799957,168.8200073,7922900,0,0,0
2021-09-15 00:00:00-04:00,168.1300049,168.3600006,167.4499969,167.8300018,5624900,0,0,0
2021-09-16 00:00:00-04:00,164.3800049,164.4400024,163.2299957,164.0299988,11780400,0,0,0
2021-09-17 00:00:00-04:00,163.8600006,164.3200073,163.3999939,163.7700043,8369700,0,0,0
2021-09-20 00:00:00-04:00,164.2899933,165.2799988,164.0700073,164.9400024,7566600,0,0,0
2021-09-21 00:00:00-04:00,165.8099976,166.6300049,165.4900055,166.0399933,7181500,0,0,0
2021-09-22 00:00:00-04:00,165.8899994,167.1499939,165.0299988,165.4199982,9777800,0,0,0
2021-09-23 00:00:00-04:00,164.1000061,164.1999969,163.2700043,163.5099945,8451900,0,0,0
2021-09-24 00:00:00-04:00,163,164,162.7400055,163.3000031,6937500,0,0,0
2021-09-27 00:00:00-04:00,163.8500061,164.3600006,163.5099945,163.6399994,4943000,0,0,0
2021-09-28 00:00:00-04:00,162.7299957,162.8200073,161.7299957,162.0500031,9282800,0,0,0
2021-09-29 00:00:00-04:00,162.3500061,162.7400055,160.9700012,161.3200073,8360700,0,0,0
2021-09-30 00:00:00-04:00,162.6600037,164.9499969,162.3399963,164.2200012,10572900,0,0,0
2021-10-01 00:00:00-04:00,164.2700043,164.9600067,163.8899994,164.5899963,6654700,0,0,0
2021-10-04 00:00:00-04:00,163.6900024,165.5399933,163.4700012,165.3600006,7651700,0,0,0
2021-10-05 00:00:00-04:00,163.9400024,164.8500061,163.4900055,164.5899963,5617300,0,0,0
2021-10-06 00:00:00-04:00,164.2299957,165.0599976,164.1499939,165.0299988,6067200,0,0,0
2021-10-07 00:00:00-04:00,164.0200043,164.8500061,163.9600067,164.1600037,4791500,0,0,0
2021-10-08 00:00:00-04:00,166.3200073,166.4199982,164.1399994,164.2299957,8536100,0,0,0
2021-10-11 00:00:00-04:00,164.0399933,164.5800018,163.9100037,163.9199982,3820100,0,0,0
2021-10-12 00:00:00-04:00,164.5700073,165.4400024,164.3099976,164.6600037,5453000,0,0,0
2021-10-13 00:00:00-04:00,165.2799988,167.9199982,165.2799988,167.5899963,11113800,0,0,0
2021-10-14 00:00:00-04:00,168.1900024,168.2200012,167.7100067,168,5081400,0,0,0
2021-10-15 00:00:00-04:00,165.3899994,166.0899963,165.1000061,165.3300018,8699200,0,0,0
2021-10-18 00:00:00-04:00,165.4199982,165.5899963,164.8099976,164.9199982,4029600,0,0,0
2021-10-19 00:00:00-04:00,166.5,166.5,165.1999969,165.4499969,6588500,0,0,0
2021-10-20 00:00:00-04:00,166.2100067,167.1100006,165.9299927,166.8999939,5022000,0,0,0
2021-10-21 00:00:00-04:00,166.6999969,166.9400024,166.2400055,166.75,4412400,0,0,0
2021-10-22 00:00:00-04:00,168.6699982,169.5399933,166.6699982,167.7700043,10703900,0,0,0
2021-10-25 00:00:00-04:00,168.6600037,169.2100067,168.5299988,168.9299927,4881300,0,0,0
2021-10-26 00:00:00-04:00,167.8800049,167.9100037,166.6300049,167.6799927,6658900,0,0,0
2021-10-27 00:00:00-04:00,167.7299957,168.1999969,166.8600006,168.1199951,5823100,0,0,0
2021-10-28 00:00:00-04:00,168.9799957,169.25,167.5299988,168.0800018,7000700,0,0,0
2021-10-29 00:00:00-04:00,166.2899933,166.7299957,165.6399994,166.6499939,7531900,0,0,0
2021-11-01 00:00:00-04:00,167.3800049,167.8399963,166.9100037,167.5200043,4975600,0,0,0
2021-11-02 00:00:00-04:00,167.4299927,167.6300049,166.9600067,167.1600037,3760700,0,0,0
2021-11-03 00:00:00-04:00,165.3399963,165.9499969,164.3800049,165.7700043,9055200,0,0,0
2021-11-04 00:00:00-04:00,167.5099945,168.1399994,167.3699951,167.6499939,6656100,0,0,0
2021-11-05 00:00:00-04:00,168.4199982,169.9400024,167.8500061,169.8399963,9368900,0,0,0
2021-11-08 00:00:00-05:00,170.4299927,170.6999969,170.0599976,170.4499969,4966100,0,0,0
2021-11-09 00:00:00-05:00,170.7299957,171.3099976,170.1199951,171.2899933,5781200,0,0,0
2021-11-10 00:00:00-05:00,173.6699982,174.6499939,172.1100006,173.1499939,11461800,0,0,0
2021-11-11 00:00:00-05:00,173.9799957,174.2700043,173.7400055,174.1199951,5959600,0,0,0
2021-11-12 00:00:00-05:00,173.5099945,174.6699982,173.3999939,174.4499969,7894800,0,0,0
2021-11-15 00:00:00-05:00,174.1000061,174.5899963,173.6900024,174.1799927,5630800,0,0,0
2021-11-16 00:00:00-05:00,173.9700012,174.4799957,172.8600006,172.9199982,8667300,0,0,0
2021-11-17 00:00:00-05:00,174.2400055,174.6100006,173.8899994,174.5,6523100,0,0,0
2021-11-18 00:00:00-05:00,173.9600067,174.3600006,173.5299988,173.9400024,6252000,0,0,0
2021-11-19 00:00:00-05:00,173.6900024,174.1000061,172.2400055,172.6100006,8785600,0,0,0
2021-11-22 00:00:00-05:00,169.8999939,170.4400024,168.4199982,168.7400055,13091900,0,0,0
2021-11-23 00:00:00-05:00,167.2799988,167.6000061,166.5299988,167.2799988,8047800,0,0,0
2021-11-24 00:00:00-05:00,166.5800018,167.4400024,166.3200073,167.1199951,5359500,0,0,0
2021-11-26 00:00:00-05:00,168.6000061,168.6399994,166.3699951,166.8500061,9605200,0,0,0
2021-11-29 00:00:00-05:00,166.8399963,167.2599945,166.3800049,166.6199951,7394900,0,0,0
2021-11-30 00:00:00-05:00,167.7700043,169.0099945,165.3699951,165.5,12925300,0,0,0
2021-12-01 00:00:00-05:00,166.8399963,167.4700012,166.0599976,166.1600037,7808600,0,0,0
2021-12-02 00:00:00-05:00,165.8899994,165.9400024,164.6300049,165.2400055,9604100,0,0,0
2021-12-03 00:00:00-05:00,165.4900055,166.9299927,165,166.6300049,9507900,0,0,0
2021-12-06 00:00:00-05:00,166.1399994,166.8000031,165.9299927,166.2200012,4813600,0,0,0
2021-12-07 00:00:00-05:00,166.1999969,167.0800018,166.1799927,166.8099976,4900700,0,0,0
2021-12-08 00:00:00-05:00,166.5099945,166.9600067,166.2799988,166.8999939,4288900,0,0,0
2021-12-09 00:00:00-05:00,166.5399933,166.5800018,165.6499939,165.8800049,4913800,0,0,0
2021-12-10 00:00:00-05:00,166.7200012,166.9199982,166.1799927,166.5800018,6450600,0,0,0
2021-12-13 00:00:00-05:00,166.8999939,167.2599945,166.6699982,167,6610700,0,0,0
2021-12-14 00:00:00-05:00,165.3399963,166.1399994,165.1600037,165.4400024,8637900,0,0,0
2021-12-15 00:00:00-05:00,165.2700043,166.3999939,163.8000031,166.1499939,14231200,0,0,0
2021-12-16 00:00:00-05:00,167.0099945,168.1799927,166.9400024,168.1600037,11186200,0,0,0
2021-12-17 00:00:00-05:00,168.7299957,169.1300049,167.7799988,167.8000031,9856900,0,0,0
2021-12-20 00:00:00-05:00,167.8800049,168,167.0599976,167.0899963,6973000,0,0,0
2021-12-21 00:00:00-05:00,167.6900024,167.7799988,166.7400055,167.0200043,4548500,0,0,0
2021-12-22 00:00:00-05:00,167.5800018,168.6399994,167.1100006,168.5899963,4672900,0,0,0
2021-12-23 00:00:00-05:00,168.6900024,169.1600037,168.0099945,168.9700012,4551100,0,0,0
2021-12-27 00:00:00-05:00,168.9600067,169.4199982,168.7799988,169.3699951,4760300,0,0,0
2021-12-28 00:00:00-05:00,169.3300018,169.6499939,168.6199951,168.6399994,4541900,0,0,0
2021-12-29 00:00:00-05:00,167.3600006,168.6900024,167.2799988,168.5899963,5889700,0,0,0
2021-12-30 00:00:00-05:00,168.4299927,169.8099976,168.3699951,169.8000031,5426300,0,0,0
2021-12-31 00:00:00-05:00,170.5299988,171.0399933,170.0399933,170.9600067,7039300,0,0,0
2022-01-03 00:00:00-05:00,168.8600006,169.0099945,168,168.3300018,9014400,0,0,0
2022-01-04 00:00:00-05:00,168.8999939,169.7200012,168.7299957,169.5700073,6965600,0,0,0
2022-01-05 00:00:00-05:00,170.6199951,170.9299927,168.8999939,169.0599976,8715600,0,0,0
2022-01-06 00:00:00-05:00,167.1600037,167.75,166.8600006,166.9900055,10902700,0,0,0
2022-01-07 00:00:00-05:00,167.3699951,168.0099945,166.8600006,167.75,8191900,0,0,0
2022-01-10 00:00:00-05:00,167.3600006,168.3000031,167.3099976,168.2599945,7026500,0,0,0
2022-01-11 00:00:00-05:00,168.4400024,170.3099976,168.3699951,170.2899933,8369000,0,0,0
2022-01-12 00:00:00-05:00,170.1900024,170.75,170.0099945,170.7400055,6280700,0,0,0
2022-01-13 00:00:00-05:00,170.0899963,170.2200012,169.2700043,170.1600037,7034200,0,0,0
2022-01-14 00:00:00-05:00,170.2200012,170.5599976,169.4799957,169.6699982,7865900,0,0,0
2022-01-18 00:00:00-05:00,169.6399994,170.0099945,169.0899963,169.3899994,9322800,0,0,0
2022-01-19 00:00:00-05:00,170.3899994,172.1900024,170.1999969,172.0800018,15784500,0,0,0
